الشركة,رقم الحساب,اسم الحساب,التاريخ,رقم السند,نوع المستند,البيان/الشرح,المبلغ
الموقر,6010101036,مصاريف فروقات اسعار,5/17/2026,4541,أخرى (321),Manual Reconciliation Transaction(Reversal) - 7085,0
الموقر,6010101036,مصاريف فروقات اسعار,5/17/2026,4544,أخرى (321),Manual Reconciliation Transaction(Reversal) - 1568,0
الموقر,6010101014,مصاريف لوازم مستهلكة,5/17/2026,26101115,قيد يومي,طبالي خشب,170.52
الموقر,6010101040,مصاريف تحميل وتنزيل,5/17/2026,26101117,قيد يومي,مخالصة موظفين الزرقاء,352.62
الموقر,6010101014,مصاريف لوازم مستهلكة,1/1/2026,26101119,قيد يومي,تعديل قيد رقم 5131-2025,-810
الموقر,6020101002,مصاريف تصدير,5/17/2026,26011579,قيد يومي,فاتورة رقم 10441,337.25
الموقر,6030101012,مصروف عمولات زين كاش,5/2/2026,26101121,قيد يومي,عمولات زين كاش,2
الموقر,6010101006,مصاريف الكهرباء,4/30/2026,26101123,قيد يومي,كهرباء شهر 4,5141.329
الموقر,6010101006,مصاريف الكهرباء,3/31/2026,26101124,قيد يومي,كهرباء شهر 3,4675.352
الموقر,6010101006,مصاريف الكهرباء,2/28/2026,26101125,قيد يومي,كهرباء شهر 2,6303.57
الموقر,6010101006,مصاريف الكهرباء,1/31/2026,26101126,قيد يومي,كهرباء شهر 01,5267.521
الموقر,6010101011,مصاريف متفرقة,4/27/2026,26101127,قيد يومي,مساهمة وطنية,2
الموقر,6030101014,مصاريف حكومية,5/18/2026,26101128,قيد يومي,مصاريف حكومية,1101
الموقر,6010101007,مصاريف مياء و صرف صحي,5/18/2026,26101129,قيد يومي,اجرة نضح,95
الموقر,6010101036,مصاريف فروقات اسعار,5/18/2026,26800639,سند قبض,قبض رقم 800639,0
الموقر,6010101040,مصاريف تحميل وتنزيل,5/18/2026,26011601,قيد يومي,تحميل وتنزيل عماد وبكر,100
الموقر,6020101003,مصروف خصم مسموح به,5/18/2026,26101131,قيد يومي,خصم على فاتورة رقم 26102333,0.8
الموقر,6010101007,مصاريف مياء و صرف صحي,5/18/2026,26101132,قيد يومي,تنك مياه,40
الموقر,6010101007,مصاريف مياء و صرف صحي,5/18/2026,26101132,قيد يومي,تنك مياه,40
الموقر,6010101040,مصاريف تحميل وتنزيل,5/18/2026,26011651,قيد يومي,تحميل وتنزيل احمد باسم ابو غليون,185.78
الموقر,6030101012,مصروف عمولات زين كاش,5/18/2026,26011652,قيد يومي,عمولة تحويل,0.35
الموقر,6030101012,مصروف عمولات زين كاش,5/18/2026,26101137,قيد يومي,دفعة للضمان,1.5
الموقر,6030101012,مصروف عمولات زين كاش,5/18/2026,26101141,قيد يومي,مخالصة نور المجدوبة,0.35
الموقر,6010101005,مصاريف المياه,5/18/2026,26101142,قيد يومي,ف/782 تاريخ 18/05/2026,40
الموقر,6010101005,مصاريف المياه,5/18/2026,26101142,قيد يومي,ف/783 تاريخ 18/05/2026,40
الموقر,6030101012,مصروف عمولات زين كاش,5/18/2026,26101143,قيد يومي,مخالصة مرشد,0.35
الموقر,6010101019,مصاريف تعبئة وتغليف,5/18/2026,26000409,فاتورة مشتريات,A/P Invoices - LV0000440,37.5
الموقر,6020101003,مصروف خصم مسموح به,5/18/2026,26101147,قيد يومي,خصم مسموح,3.75
الموقر,6020101003,مصروف خصم مسموح به,5/18/2026,26101147,قيد يومي,خصم مسموح,28.276
الموقر,6020101002,مصاريف تصدير,5/18/2026,26101148,قيد يومي,تصدير لويفز بيان رقم 17538 قطر,74
الموقر,6010101004,مصاريف صيانة الالات والمعدات,5/18/2026,26101149,قيد يومي,ف/4150,210.95
الموقر,6030101013,مصروف رسوم شهرية واشتراكات,5/18/2026,26101150,قيد يومي,اتعاب تدقق FSSC,1450
الموقر,6020101003,مصروف خصم مسموح به,5/19/2026,26101154,قيد يومي,خصم %2 على المسحوبات,22.252
الموقر,6010101007,مصاريف مياء و صرف صحي,5/19/2026,26101156,قيد يومي,اجرة نضح,95
الموقر,6010101011,مصاريف متفرقة,5/19/2026,26101160,قيد يومي,عمولات,1.5
الموقر,6010101007,مصاريف مياء و صرف صحي,5/19/2026,26101164,قيد يومي,تنك مياه,40
الموقر,6010101014,مصاريف لوازم مستهلكة,5/20/2026,26000411,فاتورة مشتريات,A/P Invoices - LV0000356,72
الموقر,6010101036,مصاريف فروقات اسعار,5/20/2026,4611,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/20/2026,4613,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/20/2026,4614,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6020101002,مصاريف تصدير,5/20/2026,26011888,قيد يومي,شيك رقم 27,2157
الموقر,6010101014,مصاريف لوازم مستهلكة,5/17/2026,26011889,قيد يومي,طبالي خشب(Reversal) - 13771,-170.52
الموقر,6030101013,مصروف رسوم شهرية واشتراكات,5/18/2026,26011890,قيد يومي,اتعاب تدقق FSSC(Reversal) - 13907,-1450
الموقر,6030101013,مصروف رسوم شهرية واشتراكات,5/18/2026,26101179,قيد يومي,اتعاب تدقق FSSC,1450
الموقر,6010101036,مصاريف فروقات اسعار,5/21/2026,4636,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/21/2026,4637,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/21/2026,4640,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6020101003,مصروف خصم مسموح به,5/21/2026,26101180,قيد يومي,خصم مرتجع قديم,19.85
الموقر,6020101003,مصروف خصم مسموح به,5/21/2026,26101180,قيد يومي,خصم %2,4.045
الموقر,6010101014,مصاريف لوازم مستهلكة,5/21/2026,26000412,فاتورة مشتريات,A/P Invoices - LV0000403,105
الموقر,6010101004,مصاريف صيانة الالات والمعدات,5/21/2026,26000413,فاتورة مشتريات,A/P Invoices - LV0000322,14.35
الموقر,6010101036,مصاريف فروقات اسعار,5/21/2026,26000461,سند قبض,قبض رقم 800877,0
الموقر,6010101005,مصاريف المياه,5/24/2026,26101184,قيد يومي,3 نقلات ماء,120
الموقر,6010101007,مصاريف مياء و صرف صحي,5/24/2026,26101184,قيد يومي,صرف صحي,95
الموقر,6030101012,مصروف عمولات زين كاش,5/24/2026,26101189,قيد يومي,تنك نضح,0.35
الموقر,6010101007,مصاريف مياء و صرف صحي,5/24/2026,26101189,قيد يومي,تنك نضح,80
الموقر,6010101008,مصاريف صيانة عامة,5/24/2026,26101195,قيد يومي,ف/رقم 29306 -,172
الموقر,6030101014,مصاريف حكومية,5/24/2026,26101198,قيد يومي,مصاري طوابع,15.6
الموقر,6010101036,مصاريف فروقات اسعار,5/24/2026,26800281,سند قبض,قبض رقم 800281,0
الموقر,6010101036,مصاريف فروقات اسعار,5/24/2026,26800878,سند قبض,قبض رقم 800878,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4669,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4672,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4674,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101014,مصاريف لوازم مستهلكة,5/6/2026,26101206,قيد يومي,ف/رقم 2722,135
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4675,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4677,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4678,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4687,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4690,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101007,مصاريف مياء و صرف صحي,5/31/2026,26101209,قيد يومي,اجرة نضح,95
الموقر,6010101007,مصاريف مياء و صرف صحي,5/31/2026,26101213,قيد يومي,تنك مياه عدد 5,200
الموقر,6010101027,مصاريف مواد تنظيف,5/31/2026,26000416,فاتورة مشتريات,A/P Invoices - LV0000416,81
الموقر,6010101036,مصاريف فروقات اسعار,5/31/2026,4696,أخرى (321),Manual Reconciliation Transaction(Reversal) - 14415,0
الموقر,6010101019,مصاريف تعبئة وتغليف,5/11/2026,26000417,فاتورة مشتريات,A/P Invoices - LV0000442,996.625
الموقر,6010101014,مصاريف لوازم مستهلكة,5/31/2026,26101215,قيد يومي,مرتجع شنتة,-10
الموقر,6010101036,مصاريف فروقات اسعار,6/1/2026,26800491,سند قبض,سند قبض - سداد ف/رقم 26102585,0
الموقر,6030101012,مصروف عمولات زين كاش,5/31/2026,26101221,قيد يومي,دفعة لضريبة المبيعات,2
الموقر,6010101007,مصاريف مياء و صرف صحي,6/2/2026,26101226,قيد يومي,تنك مياه عدد 3,120
الموقر,6010101007,مصاريف مياء و صرف صحي,6/2/2026,26101230,قيد يومي,اجرة نضح,95
الموقر,6020101002,مصاريف تصدير,6/2/2026,26000437,فاتورة مشتريات,A/P Invoices - LV0000377,337.25
الموقر,6020101003,مصروف خصم مسموح به,6/2/2026,26101236,قيد يومي,خصم,49.523
الموقر,6020101003,مصروف خصم مسموح به,6/2/2026,26101237,قيد يومي,خصم,10.444
الموقر,6010101007,مصاريف مياء و صرف صحي,6/2/2026,26101238,قيد يومي,تنك مياه عدد 5,200
الموقر,6010101007,مصاريف مياء و صرف صحي,6/3/2026,26101239,قيد يومي,اجرة نضح,95
الموقر,6010101014,مصاريف لوازم مستهلكة,6/3/2026,26000442,فاتورة مشتريات,A/P Invoices - LV0000356,230.75
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4765,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4766,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4767,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4768,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4769,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101027,مصاريف مواد تنظيف,6/3/2026,26000443,فاتورة مشتريات,A/P Invoices - LV0000355,410
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4770,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4771,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4772,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6010101036,مصاريف فروقات اسعار,6/3/2026,4774,أخرى (321),Manual Reconciliation Transaction,0
الموقر,6030101014,مصاريف حكومية,6/3/2026,26101240,قيد يومي,غرامات,9.188
الموقر,6030101012,مصروف عمولات زين كاش,6/3/2026,26101240,قيد يومي,عمولات,2
الموقر,6010101007,مصاريف مياء و صرف صحي,6/3/2026,26101241,قيد يومي,تنك مياه,40
الموقر,6010101007,مصاريف مياء و صرف صحي,6/3/2026,26101242,قيد يومي,تنك مياه,40
الموقر,6010101026,مصاريف علاج موظفين,6/3/2026,26101250,قيد يومي,علاج موظفين,49
الموقر,6030101009,مصاريف قرطاسية - ادارية,6/3/2026,26101251,قيد يومي,قرطاسية لقسم المحاسبة,81
الموقر,6010101011,مصاريف متفرقة,6/3/2026,26101252,قيد يومي,عمولات,1.5
الموقر,6010101036,مصاريف فروقات اسعار,6/4/2026,26801114,سند قبض,Incoming Payments - 210000041,0
الموقر,6010101036,مصاريف فروقات اسعار,6/4/2026,26800978,سند قبض,Incoming Payments - 210000141,0
الموقر,6010101014,مصاريف لوازم مستهلكة,6/4/2026,26000444,فاتورة مشتريات,A/P Invoices - LV0000356,21
الموقر,6020101003,مصروف خصم مسموح به,6/4/2026,26101258,قيد يومي,خصم,3.547
الموقر,6010101019,مصاريف تعبئة وتغليف,6/4/2026,26000447,فاتورة مشتريات,A/P Invoices - LV0000429,825
الموقر,6010101007,مصاريف مياء و صرف صحي,6/4/2026,26101259,قيد يومي,اجرة نضح,95
الموقر,6010101007,مصاريف مياء و صرف صحي,6/4/2026,26101260,قيد يومي,تنك مياه,40
الموقر,6010101026,مصاريف علاج موظفين,6/4/2026,26101262,قيد يومي,رديات بدل تعطل اصابة الموظف حمزة ابو غنيم,-99
الموقر,6030101002,مصاريف ضيافة - ادارية,6/4/2026,26101268,قيد يومي,قهوة,23
الموقر,6010101036,مصاريف فروقات اسعار,6/7/2026,26800284,سند قبض,سند قبض - -سداد ف/رقم 26102667,0
الموقر,6010101007,مصاريف مياء و صرف صحي,6/7/2026,26101272,قيد يومي,اجور صرف صحي من 19/1/2026 الى 21/4/2026,688.94
